source,country,country_query,country_source,timestamp,author,text,sentiment_label,sentiment_score,aspects,emotion,relevance_kept,engagement,rating,url
youtube,Morocco,Senegal,content,2018-05-06T17:21:56+00:00,@brigittemauroy3167,"Bravo pour ces petits bouts de choux Très émouvant , Je passe ma retraite au Maroc et j'ai fait du bénévolat dans une bibliothèque Quand je peux aider ou donner des choses qui ne me servent plus Les petites poupées viennent m'embrasser et c'est beaucoup de bonheur Voilà .continue à nous faire partager et bravo encore Brigitte",positive,0.8618,,neutral,True,1,,https://www.youtube.com/watch?v=4jIT91WWbAM&lc=UgwvAmLRpxQbDITsVJ94AaABAg
youtube,Senegal,Senegal,query,2018-05-06T07:05:27+00:00,@sandrine.greenn,❤❤❤,positive,0.6168,,neutral,False,1,,https://www.youtube.com/watch?v=4jIT91WWbAM&lc=UgwIWxI8KAlBr3XUttZ4AaABAg
youtube,Senegal,Senegal,query,2018-05-06T09:30:56+00:00,@yaeltatoo7660,bon à la fin j'ai pas de mots ok!! t'es contente j'espère! ;-),positive,0.8305,,neutral,False,0,,https://www.youtube.com/watch?v=4jIT91WWbAM&lc=Ugwb3hqbfM8CxA_7-Hl4AaABAg
youtube,Senegal,Senegal,query,2019-04-24T17:16:51+00:00,@melvt2784,Vous êtes a quel hôtel ? Je crois que je suis allé au même que vous mais je ne me souviens plu du nom,neutral,-0.1472,,neutral,True,0,,https://www.youtube.com/watch?v=4jIT91WWbAM&lc=UgyvpkH2nKfB3CKU-bN4AaABAg
youtube,Senegal,Senegal,query,2018-05-07T09:27:29+00:00,@samben1332,"Regarder le dr Irène Grosjean, Les médicaments sont pas une solution c est une bonne eau et une très bonne nourriture le plus important . 👏👏👏😊😍",positive,0.7368,,neutral,False,0,,https://www.youtube.com/watch?v=4jIT91WWbAM&lc=Ugx3NtYlZ3W9MZkIqDB4AaABAg
youtube,Senegal,Senegal,query,2018-06-21T17:33:54+00:00,@williammeurisse3562,"Je vois que tu donne bcp d'argent en liquide.....si tu as l'intention d'y retourner.....un conseil pas l'argent mais le matériel ou les médoc. ...l'Afrique cela s'apprend. .... tu en sortira grandie..... pour un puit ne fait pas confiance au premier venu.....tu serais étonnée d'un prix de revient d'un puit .....je connais une "" toubab belge "" comme moi.....elle en a fait creuser une vingtaine.....surtout dans des écoles....éloigne toi des centres villes....enfonce toi en brousse.....tu seras étonnée de la richesse ......",negative,-0.1735,,neutral,True,0,,https://www.youtube.com/watch?v=4jIT91WWbAM&lc=UgyjmfOdx-0o8z6IIOx4AaABAg
youtube,Senegal,Senegal,query,2018-05-13T06:28:22+00:00,@boothyON,Tu ne pourrais pas aller filmer chez poutine il y a autant !!! Merci,negative,-0.1169,,neutral,False,0,,https://www.youtube.com/watch?v=4jIT91WWbAM&lc=UgzM1HGtn4nlGrKuB2t4AaABAg
youtube,Senegal,Senegal,query,2018-05-06T18:07:57+00:00,@nadegedufresne3118,❤❤,positive,0.5235,,neutral,False,0,,https://www.youtube.com/watch?v=4jIT91WWbAM&lc=UgzHr9u42lpUvUyS7d54AaABAg
youtube,Senegal,Senegal,content,2020-04-03T08:12:38+00:00,@titinenanard4590,"Je m'abonne pascal de la chaine nomade into the wild vient de parler de vous ,,,Le Sénégal un pays que nous avons eu la chance de visiter malheureusement seulement 10 jours nous en gardons un merveilleux souvenir,,,👍",positive,0.8555,,neutral,True,1,,https://www.youtube.com/watch?v=PZ4sMwLmc5w&lc=UgzfGfmLbShhsYiHvmF4AaABAg
youtube,Senegal,Senegal,query,2019-11-21T11:35:52+00:00,@joueurglandeur5070,bonne vidéo,positive,0.8006,,neutral,False,0,,https://www.youtube.com/watch?v=PZ4sMwLmc5w&lc=Ugxhe5mqB3V6pF5qNXR4AaABAg
youtube,Senegal,Senegal,query,2018-11-16T07:19:33+00:00,@antoinejoyet7242,dibiiiiiii poulet! quand tu coupes c'est dibi! Merci pour les découvertes :),positive,0.8657,,neutral,False,0,,https://www.youtube.com/watch?v=PZ4sMwLmc5w&lc=UgxZlnpAQKbyW3xo1dd4AaABAg
youtube,Senegal,Senegal,query,2019-11-21T11:35:54+00:00,@joueurglandeur5070,bonne vidéo,positive,0.8006,,neutral,False,1,,https://www.youtube.com/watch?v=PZ4sMwLmc5w&lc=UgyVfg5ypMGA7ONgH2l4AaABAg
youtube,Senegal,Senegal,content,2022-01-18T16:48:41+00:00,@dominiquebala2475,Maintenant plantons des arbres pour un Senegal 🇸🇳 vert et propre.,positive,0.5703,,neutral,True,93,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgwwDeFV3kinDxsmEz54AaABAg
youtube,Senegal,Senegal,content,2022-03-04T19:21:09+00:00,@aliounebadaraleye4713,Atmosphère rou Sénégal soppékkkou na Di émergence waaayeee🤣🤣🤣🤣🤣🤣🤣,negative,-0.0227,,neutral,True,6,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgxSqM7w-mPlg1syjbl4AaABAg
youtube,Senegal,Senegal,content,2026-05-21T18:52:29+00:00,@loulion2194,Je peux flex je l’ai déjà vu au Sénégal 😁,positive,0.6442,,neutral,True,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgxYj2FivRzCpkTgZgh4AaABAg
youtube,Senegal,Senegal,context,2026-01-30T10:53:35+00:00,@AmineAbdel-m1x,Masha’allah il est trop stylé !,positive,0.9086,,neutral,False,27,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgzI5zzs2hzkofmR5Lh4AaABAg
youtube,Senegal,Senegal,context,2021-11-11T22:23:05+00:00,@ndiayepapandiack8817,Koléne di nakh ak sen montage khana kholouléne keur yi nimou bindo ak espace vert bi rék loukofi diarr,negative,-0.0193,,neutral,False,2,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgyfW0Ly_pnToc6Yxih4AaABAg
youtube,Senegal,Senegal,content,2026-04-27T08:25:15+00:00,@shadowcrown78,"ça a bien changer le sénégal. Des champs, des maisons modernes",positive,0.8365,,neutral,True,3,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgzGKtZ3bzWTlWro-7l4AaABAg
youtube,Senegal,Senegal,content,2026-04-25T18:51:15+00:00,@oax47,att c vrmt au senegal,negative,-0.683,,neutral,True,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgwIs5a-85m11TMFUFN4AaABAg
youtube,Senegal,Senegal,content,2026-03-04T12:25:15+00:00,@MikaelRivet,C’est vraiment au Sénégal ces vidéos ? On dirait la France mais en tout cas c’est stylé,positive,0.7943,,neutral,True,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgyW-XctzIw5iJDGwIZ4AaABAg
youtube,Senegal,Senegal,context,2021-11-05T13:14:28+00:00,@laminediatta7069,C bien je dit bravo mais no au troisième mandat,positive,0.0473,,neutral,False,8,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgystAoC8tWx1qWa3e94AaABAg
youtube,Senegal,Senegal,content,2026-03-05T16:02:59+00:00,@OldToNewRailfan,Beautiful modern train. Fast and modern. Wish we had those here in America! Good job Senegal! 👍,positive,0.8732,"scenery,transport",excited,True,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgxlUbnSczhlhuplUTJ4AaABAg
youtube,Senegal,Senegal,context,2021-11-17T18:55:54+00:00,@films5192,MDR 😂😂😂🤣🤣🤣🤣🤣😭😭😭😭,negative,-0.366,,neutral,False,1,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgzKmi1YxbsyNL98LWR4AaABAg
youtube,Senegal,Senegal,context,2026-05-13T19:03:16+00:00,@habibatameite1652,C nos train alstom . C un Regiolis,negative,-0.4824,transport,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgxDz7__zVNk0GegjPJ4AaABAg
youtube,Senegal,Senegal,context,2026-05-23T21:07:56+00:00,@TransportsPassion_shorts,J'ai jamais vu un Regiolis totalement blanc c'est une grande découverte,positive,0.9182,,neutral,False,1,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgzDZjAh0QCNvQ6eyUB4AaABAg
youtube,Senegal,Senegal,context,2026-04-06T09:42:38+00:00,@thyxen_dl,Mon train favori ❤,positive,0.8787,transport,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=Ugzzm5kO2UPhXrQsujZ4AaABAg
youtube,Senegal,Senegal,content,2026-02-01T11:33:16+00:00,@vallachaud,C’est des automotrices françaises livrée par Alstom et la sncf et il en sont fier comme si c’était le Sénégal qui les avais fait et construit 😂😂😂,positive,0.5194,,neutral,True,40,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgxEDby2YyAkXdzHLiF4AaABAg
youtube,Senegal,Senegal,context,2026-02-21T08:39:38+00:00,@bariyatgasanova4277,C’est pas TER c’est InterCity,neutral,-0.1245,,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=Ugx1z8qx2yKP2E_aV1p4AaABAg
youtube,Senegal,Senegal,context,2018-08-21T20:30:05+00:00,@boudaraniaaw4518,Du concret!,positive,0.2546,,neutral,False,2,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=Ugx7Z6x9AhsLm1bnfvB4AaABAg
youtube,Senegal,Senegal,context,2021-11-17T01:32:40+00:00,@oumarniang,Lii kassé Lan ci am dh🤣🤣🤣🤣🤦🏿‍♂️,negative,-0.1578,,neutral,False,1,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=Ugz75rjxR3JWR9pjZAx4AaABAg
youtube,Senegal,Senegal,context,2022-01-08T17:44:30+00:00,@justindiallo2056,C est dans ton jardin?,neutral,-0.056,,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgytZ7-oaF2f_zi7cHJ4AaABAg
youtube,Senegal,Senegal,context,2026-02-06T04:15:52+00:00,@OverSpotterBlackHUS1995,Joli train!,positive,0.8567,transport,neutral,False,1,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgzFOiKcwvNmX7wkuhl4AaABAg
youtube,Senegal,Senegal,content,2023-07-16T14:47:42+00:00,@dakarbuzzzzz,FI dou Senegal dh😂😂😂mer yi guine mana nakh ak pa yi😅😅😅😅,neutral,-0.0107,,neutral,True,1,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=Ugy-N6O6Lzz-BJ7-11J4AaABAg
youtube,Senegal,Senegal,context,2024-04-29T06:06:08+00:00,@kosiafrancisnzimbi4518,Félicitations 👍😎,positive,0.9087,,neutral,False,1,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgxopKJwpywPtlYsmaB4AaABAg
youtube,Senegal,Senegal,content,2022-01-18T20:37:40+00:00,@LamineDiaw,Sama gayi fi dou sénégal dé,neutral,-0.037,,neutral,True,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgwUoJwavGk44VAgk5x4AaABAg
youtube,Senegal,Senegal,content,2026-04-02T21:48:18+00:00,@AichaMane-xk3ef,Allez les lions club 🦁🦁🦁👑🦁🦁 Sénégal 🇸🇳🇸🇳🇸🇳🇸🇳🇸🇳🇸🇳🇸🇳🇸🇳🤣🤣🤣,neutral,0.1652,wildlife,neutral,True,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgxVepMYqALYDcaM2Up4AaABAg
youtube,Senegal,Senegal,content,2026-02-13T17:27:34+00:00,@ID-tb5eu,WAAW MAIS ILS NE PEUVENT PAS ENLEVER LA GRIFFE PLAN SÉNÉGAL ÉMERGEANT PEINTE SUR LES CÔTÉS À L'AVANT DU VÉHICULE ? C'ÉTAIT L'ANCIEN RÉGIME NON ?,negative,-0.871,,neutral,True,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgzfN_DZ4ce2xYH5lul4AaABAg
youtube,Senegal,Senegal,content,2025-10-18T06:42:23+00:00,@ANMK.225,Sénégal a des constitution comme ça a gauche dans le début de la vidéo la ?,negative,-0.6872,,neutral,True,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=Ugxz6BdRx4TZry_I2yJ4AaABAg
youtube,Senegal,Senegal,context,2025-05-05T18:39:05+00:00,@MouhamadouDia-g3g,Ya tellement de bruit dh,negative,-0.8383,,neutral,False,2,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgysTR9AZ-ia3xIiqpJ4AaABAg
youtube,Senegal,Senegal,content,2025-10-17T10:31:47+00:00,@soussosarabasenga157,Il dit en essayant mais est ce que il dit que c'est au Sénégal vous avez quoi dans votre tête. Unes têtes vide😂😂😂😂😂,negative,-0.8576,,neutral,True,1,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=Ugyhlmmw2dHldbZPqDh4AaABAg
youtube,Senegal,Senegal,context,2026-04-29T10:57:49+00:00,@BMW-fan7299,Ça ressemble vachement à un train,negative,-0.1421,transport,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgyOPVi1MmtGv0xYYzV4AaABAg
youtube,Senegal,Senegal,content,2021-12-25T12:44:06+00:00,@salimatathiam4790,Ter en essayage pas ter au senegal donc vos commentaire sont hors de propos tout etre sensé sait que ce paysage nest pas notre pays donc il faut reflechir avant d'écrire 😁😁,negative,-0.4951,,neutral,True,6,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgwGDZTu4IR3y-u8aSp4AaABAg
youtube,Senegal,Senegal,context,2026-02-16T17:04:17+00:00,@drone-1999,KDO GRATUIT?,neutral,-0.1318,,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=Ugw6RBYUIp2xrETyypV4AaABAg
youtube,Senegal,Senegal,content,2026-02-11T15:03:07+00:00,@voyageur-78,"C'est pas du tout le décor du Sénégal c'est purement français, c'est même pas loin des montagnes a voir les types de maïs typique suisse je dirais",negative,-0.3945,,neutral,True,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgziNWh_nIFLC1WCR8h4AaABAg
youtube,Senegal,Senegal,content,2026-03-07T07:09:16+00:00,@nkumubrunonganseu2615,Rien ne prouve que c’est au Sénégal. les maisons; les toits des maisons montrent qu’on est en France.,neutral,-0.1039,,neutral,True,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgzN0dbAlZAO7AxStbt4AaABAg
youtube,Senegal,Senegal,context,2021-08-01T16:33:20+00:00,@sombel16,😂😂😂,neutral,0.0505,,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=Ugxxf4zIE24KbXsxm8p4AaABAg
youtube,Senegal,Senegal,content,2025-12-10T15:13:01+00:00,@NabilAdouane-k7v,Le coradia Algérien version Sénégal 😂😂😅,neutral,0.0515,,neutral,True,2,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=Ugy5hvglnMy4R6a9sjx4AaABAg
youtube,Senegal,Senegal,content,2026-05-10T06:04:16+00:00,@TheoAlxd,Ça me fume le Sénégal va bientôt avoir des transports en commun plus développés qu’aux États-Unis 😂,negative,-0.8708,,neutral,True,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=Ugy87HcYCEwLNu4dvep4AaABAg
youtube,Senegal,Senegal,content,2021-11-03T12:48:45+00:00,@malickfatv,C pas au Sénégal arrêter de jouer avec la population,negative,-0.8535,,neutral,True,2,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgyK0mEjni_UqJe5Ynx4AaABAg
youtube,Senegal,Senegal,context,2026-03-05T11:22:16+00:00,@IndustrialParrot2816,"Nice Train it's exceedingly French however, it's also completely lacking Color or Chrome",negative,-0.7959,transport,neutral,False,1,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgzAMJ5uRf4Yr6ry8UR4AaABAg
youtube,Senegal,Senegal,content,2023-05-10T21:37:28+00:00,@cheikhthiaw3102,fi dou Senegal,neutral,-0.0182,,neutral,True,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgxVdbh2ugBVqZaPZRB4AaABAg
youtube,Senegal,Senegal,content,2022-12-28T22:11:07+00:00,@fantrain2023ferovi,C'est les train de banlieu de dakar,neutral,-0.0656,transport,neutral,True,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgwkUzKlATIVteL-ykp4AaABAg
youtube,Senegal,Senegal,context,2026-03-13T06:58:08+00:00,@Among_us-du91,Un regiolis en gros,neutral,-0.2077,,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgzvZ6JaJ4JJzvJ8WUp4AaABAg
youtube,Senegal,Senegal,context,2026-03-07T20:23:11+00:00,@LeFaitFrance,La ils sont bien content de trouver la France pour fabriquer et tester leurs trains.,positive,0.8495,,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgyVmzpDdnBeP5KB8wp4AaABAg
youtube,Senegal,Senegal,context,2026-02-13T23:42:12+00:00,@chroniquesorageuses,C'est juste un regiolis fabriqué en France et comme on en trouve partout en France,neutral,-0.0157,,neutral,False,11,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgxLKaU_MIjHvcGqea94AaABAg
youtube,Senegal,Senegal,context,2026-02-05T17:22:47+00:00,@malonemartial,C le rer NG mes avec les couleurs différentes c pas idfm,negative,-0.5271,,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgxPzPkG1CvTL3WZ4L94AaABAg
youtube,Senegal,Senegal,context,2025-12-27T17:24:32+00:00,@khadidiatougeorge4327,😂,neutral,0.0492,,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgzYqTjG80f_-3x37-B4AaABAg
youtube,Senegal,Senegal,context,2025-11-25T11:10:31+00:00,@ikkifenix2490,"Que des cons qui ne comprennent pas ce qui est écrit, mais qui s'empresse de commenter de la m.rde",negative,-0.8892,,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=Ugx-XfIZi1Sf_M6qkXJ4AaABAg
youtube,Senegal,Senegal,context,2022-10-24T08:18:53+00:00,@batoug68,chui pas sur,negative,-0.5947,,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgxNQaHDUqSAVhqsgEx4AaABAg
youtube,Senegal,Senegal,content,2022-02-14T08:05:05+00:00,@dialdiallo7644,Non c pas au Sénégal doul rek,negative,-0.4861,,neutral,True,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgzREgh3APi8dAgaz494AaABAg
youtube,Senegal,Senegal,context,2022-01-30T09:53:58+00:00,@abdouazizndoye9301,Mais qu’est-ce qui fait ce bruit ter bi bakhoul li on dirait un Ndiaga ndiaye de 50ans,negative,-0.5526,,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=Ugx96yiH57KzOY9EBvR4AaABAg
youtube,Senegal,Senegal,context,2022-01-19T11:04:15+00:00,@bassiroudiop9814,Khol lene batiman yi haha,positive,0.2468,,neutral,False,0,,https://www.youtube.com/watch?v=bupEpj5i9lM&lc=UgwerxllZqbIj8jbb9V4AaABAg
youtube,Senegal,Senegal,query,2025-01-11T15:56:24+00:00,@EtienneDramanYombouno,Nice video,positive,0.7239,,neutral,False,0,,https://www.youtube.com/watch?v=t6zAbDhjdZc&lc=UgxE2HfSphl6WL8aq2B4AaABAg
youtube,Senegal,Senegal,query,2018-08-10T03:26:52+00:00,@avpfilms27,Nice travels!,positive,0.8263,,neutral,True,0,,https://www.youtube.com/watch?v=t6zAbDhjdZc&lc=UgwDA3Q8XswB6s6NJp94AaABAg
youtube,Senegal,Senegal,query,2020-02-26T15:00:21+00:00,@awaba9089,Bou niou reuthe doumako beugu malgré tt c quand mm des animaux sauvage,negative,-0.2826,,neutral,False,3,,https://www.youtube.com/watch?v=xdgniTE-Agg&lc=UgzbkPnAPgMhe6_S-e14AaABAg
youtube,Senegal,Senegal,query,2025-04-30T16:40:45+00:00,@MadjigueneWade-hf9yu,C'est animaux vive dans d'aurible conditions 😢,negative,-0.9145,,neutral,False,0,,https://www.youtube.com/watch?v=xdgniTE-Agg&lc=Ugy1oI-d9Pu4qHUOcmx4AaABAg
youtube,Senegal,Senegal,query,2024-04-27T17:51:46+00:00,@klovismarc5493,"C est un mouroir leur zoo , un veritable scandale : libérez ces animaux Savant ils exactement ce qu doit etre un zoo? Pauvres animaux condamnés",negative,-0.9467,,neutral,False,3,,https://www.youtube.com/watch?v=xdgniTE-Agg&lc=UgwgAaRs1bmP_Ud_s5t4AaABAg
youtube,Senegal,Senegal,query,2020-09-10T13:25:42+00:00,@LePatrioteDiallo,Il y'a bcp de région qui n'y figurent pas alors qu'ils ont de beaux paysages.,negative,-0.1494,,neutral,False,0,,https://www.youtube.com/watch?v=toTpN7FKAJM&lc=UgxuFREdeNiWK8UeKdR4AaABAg
youtube,Senegal,Senegal,content,2020-03-08T09:19:34+00:00,@travelpl66,"Wow, beautiful. My impressions from Gambia & Senegal ​@mmAc​",positive,0.7947,scenery,excited,True,0,,https://www.youtube.com/watch?v=toTpN7FKAJM&lc=UgzxBlfazhjCVQw_Rjp4AaABAg
youtube,Senegal,Senegal,query,2020-01-01T00:54:50+00:00,@hamotmba8378,Merci beaucoup,positive,0.8759,,neutral,False,0,,https://www.youtube.com/watch?v=toTpN7FKAJM&lc=Ugy-HEkW_boKUp6-eDx4AaABAg
youtube,Senegal,Senegal,query,2025-03-10T07:53:46+00:00,@KouassiAgouda,Félicitations pour la découverte du vidéo de l'Afrique ...,positive,0.9257,,neutral,False,0,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=Ugy_uz4OEH6sKZ4HQnJ4AaABAg
youtube,Senegal,Senegal,query,2019-01-10T15:44:03+00:00,@Lavieestroute,Bravos pour la vidéo ! L'Afrique reste encore méconnu des vlogeurs. Courage pour la suite ! :),positive,0.8891,,neutral,False,10,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=Ugwdfed1NwdmneaCwBZ4AaABAg
youtube,Senegal,Senegal,query,2019-02-12T20:16:41+00:00,@Onmytree,"Très joli vidéo, ça donne envie d'y aller !",positive,0.9334,,neutral,False,11,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=UgyZ4PkBlRlJCeHlW9x4AaABAg
youtube,Senegal,Senegal,query,2026-01-19T14:13:45+00:00,@mounirgaba8314,Beau pays❤,positive,0.8507,,neutral,True,0,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=UgzpOX_ouRLSW55RMx14AaABAg
youtube,Senegal,Senegal,query,2025-01-11T10:01:40+00:00,@kalaabdallah1905,"Bonjour, niveau santé ça va là-bas ? Pcq ayant un système immunitaire assez faible, je préfère ne pas prendre trop de risques. J’ai cru comprendre qu’il fallait faire un vaccin pour la fièvre jaune et qu’il y’avait le palu etc là-bas ? Pouvez vous m’en dire plus? Merci Je suis de Mayotte .",negative,-0.6307,,neutral,False,0,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=UgxbiEUs7EkmHsC9CwB4AaABAg
youtube,Senegal,Senegal,query,2024-12-01T17:33:01+00:00,@voyageursautourdumonde,Belle decouverte Merci pour le partage 👍 👍,positive,0.9297,,neutral,False,0,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=UgxAw0BwQTTDIwdH6OJ4AaABAg
youtube,Senegal,Senegal,content,2020-03-20T22:09:04+00:00,@travelsroads,"✳Nous avons visité le Sénégal en avril 2019, c est une destination incroyable. Votre vidéo est très bien✳👍",positive,0.9331,,neutral,True,2,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=UgzWWrq7TOyo2Mqne8Z4AaABAg
youtube,Senegal,Senegal,query,2020-12-29T18:12:36+00:00,@yattayatta8954,Mbour c' pas une region mais plutôt un département mbour fait parti De LA régeon De Thies,neutral,-0.1095,,neutral,False,6,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=UgxCGa2Wu8TGiOr6XzB4AaABAg
youtube,Senegal,Senegal,query,2018-12-15T22:57:52+00:00,@user0user131,Merci pour le partage.,positive,0.8919,,neutral,False,3,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=Ugxy8PmVvluaLPXayPF4AaABAg
youtube,Senegal,Senegal,content,2023-04-05T10:58:26+00:00,@jeanclaudemettefeu,bien !... merci!... jean claude (tour du Monde Sénégal mon 71 ème pays!...) je suis sur dailymotion...,positive,0.7588,,neutral,True,0,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=UgzDhdJjlT-anFvyiLp4AaABAg
youtube,Senegal,Senegal,query,2018-12-17T09:34:37+00:00,@celineesska4240,Ca a l'air magnifique !,positive,0.9344,,neutral,True,3,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=Ugwk-S5sICc2iL3MBMN4AaABAg
youtube,Senegal,Senegal,query,2021-04-23T16:16:57+00:00,@amadouousmanekane9625,Bravo,positive,0.4921,,neutral,False,0,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=UgwAPkxRkUkKJnXdSf54AaABAg
youtube,Senegal,Senegal,query,2019-01-22T17:17:41+00:00,@daby4003,Très belle vidéo!,positive,0.9234,,neutral,False,2,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=UgwHjBPKmisQI_CyU9J4AaABAg
youtube,Senegal,Senegal,query,2023-11-19T17:28:03+00:00,@Lissanushukri_TV,❤❤❤❤❤,positive,0.6839,,neutral,False,0,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=Ugx8OGHD3oiO67ZLYB14AaABAg
youtube,Senegal,Senegal,query,2024-03-10T17:46:13+00:00,@laurentmarquet1989,"La tourista , on peut l’éviter ? Avez vous vu des éléphants ?",negative,-0.8058,,neutral,True,0,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=UgzI0oSYv1um30TumVp4AaABAg
youtube,Senegal,Senegal,query,2019-07-17T10:57:36+00:00,@mohamedfekairi6090,très beau et très belle,positive,0.8976,,neutral,False,2,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=Ugy8EbGwhXEuuR2dist4AaABAg
youtube,Senegal,Senegal,content,2024-11-13T21:58:11+00:00,@zehachinourellechemel6170,J'ai besoin d'aide concernant les vaccins avant d'entrer au Sénégal,negative,-0.3024,,neutral,True,0,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=UgySSIEqndiTfyobDad4AaABAg
youtube,Senegal,Senegal,query,2019-05-12T14:28:14+00:00,@goundodiarisso3912,👍,positive,0.4877,,neutral,False,1,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=UgzfZc1KGpJ5llxwCZF4AaABAg
youtube,Senegal,Senegal,query,2024-09-05T10:15:06+00:00,@maitreyoda6293,je me suis bien marée,negative,-0.8781,,neutral,False,0,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=UgxeQSLMpT1MeF-Smpp4AaABAg
youtube,Senegal,Senegal,query,2019-02-08T17:34:04+00:00,@AventureTv,"Très sympa, je me suis abonné. J'espère que vous aurez aussi l'occasion de jeter un œil à mes créations...",positive,0.9265,,neutral,False,2,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=UgzmI9kRc7Ds2SkcJX14AaABAg
youtube,Senegal,Senegal,query,2026-03-22T07:37:53+00:00,@SLarsson-b4u,👍,positive,0.4877,,neutral,False,1,,https://www.youtube.com/watch?v=fY-mivvUOfo&lc=Ugxv_hDDof5-AiHr2at4AaABAg
youtube,Senegal,Senegal,query,2018-05-14T21:10:27+00:00,@cathclosse6586,Génial !,positive,0.757,,neutral,False,0,,https://www.youtube.com/watch?v=TLAJhASajxc&lc=UgweiK8OeBOq9eliKMt4AaABAg
youtube,Senegal,Senegal,query,2018-10-04T11:30:43+00:00,@mssunshinesjourney7601,Thank you family . I love each and everyone. From the USA,positive,0.8354,,neutral,False,24,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=Ugwr2TU-RVZ2fS04EhF4AaABAg
